"","Month","Year","Region","Station","Latitude","Longitude","Replicate","Species","BraunBlanquet","Scallops","Urchins","Grass.or.Algae","Total.SAV","Total.Grass","Total.macroAlgae","Epipyhte.Denstiy","Blade_Length_Avg_cm","Blade_Width_Avg_cm","Shoots.per.m2","Sediment.type"
"27888",NA,2016,"Estero Bay","EB04",NA,NA,60,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",12.2,NA,1003.333,"3-Muddy Sand"
"27889",NA,2016,"Estero Bay","EB04",NA,NA,70,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",12.6,NA,316.6667,"3-Muddy Sand"
"27890",NA,2016,"Estero Bay","EB04",NA,NA,80,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",16.4,NA,128,"3-Muddy Sand"
"27891",NA,2016,"Estero Bay","EB05",NA,NA,150,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",11.6,NA,53,"4-Muck"
"27892",NA,2016,"Estero Bay","EB05",NA,NA,100,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"CLEAN",22.6,NA,253.3333,"4-Muck"
"27893",NA,2016,"Estero Bay","EB05",NA,NA,150,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",19.8,NA,220,"4-Muck"
"27894",NA,2016,"Estero Bay","EB05",NA,NA,200,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",25.6,NA,102,"4-Muck"
"27895",NA,2016,"Estero Bay","GAS01",NA,NA,-3,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",9.2,NA,146.6667,"3-Muddy Sand"
"27896",NA,2016,"Estero Bay","GAS01",NA,NA,0,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"LIGHT",9.2,NA,1470,"3-Muddy Sand"
"27897",NA,2016,"Estero Bay","GAS01",NA,NA,10,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",16.6,NA,4220,"3-Muddy Sand"
"27898",NA,2016,"Estero Bay","GAS01",NA,NA,20,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"LIGHT",6.8,NA,2090,"3-Muddy Sand"
"27899",NA,2016,"Estero Bay","GAS01",NA,NA,26.8,"SFIL","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",11.4,NA,102,"3-Muddy Sand"
"27900",NA,2016,"Estero Bay","GAS02",NA,NA,5.2,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",8.8,NA,196.6667,"3-Muddy Sand"
"27901",NA,2016,"Estero Bay","GAS02",NA,NA,10,"HWRI","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",20.6,NA,705,"3-Muddy Sand"
"27902",NA,2016,"Estero Bay","GAS02",NA,NA,10,"TTES","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",36.8,NA,175,"3-Muddy Sand"
"27903",NA,2016,"Estero Bay","GAS02",NA,NA,20,"TTES","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",32.6,NA,190,"3-Muddy Sand"
"27904",NA,2016,"Estero Bay","GAS02",NA,NA,20,"HWRI","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",21.2,NA,495,"3-Muddy Sand"
"27905",NA,2016,"Estero Bay","GAS02",NA,NA,30,"HWRI","4",NA,NA,"Seagrass","5",NA,NA,"MODERATE",21.6,NA,1450,"3-Muddy Sand"
"27906",NA,2016,"Estero Bay","GAS02",NA,NA,30,"TTES","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",30.4,NA,175,"3-Muddy Sand"
"27907",NA,2016,"Estero Bay","GAS02",NA,NA,40,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"LIGHT",12.6,NA,530,"3-Muddy Sand"
"27908",NA,2016,"Estero Bay","GAS02",NA,NA,40,"TTES","1",NA,NA,"Seagrass","3",NA,NA,"LIGHT",25.4,NA,34,"3-Muddy Sand"
"27909",NA,2016,"Estero Bay","GAS03",NA,NA,-21,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"LIGHT",5.2,NA,2830,"2-Sand"
"27910",NA,2016,"Estero Bay","GAS03",NA,NA,0,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",6,NA,450,"2-Sand"
"27911",NA,2016,"Estero Bay","GAS03",NA,NA,50,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",7.8,NA,4620,"2-Sand"
"27912",NA,2016,"Estero Bay","GAS03",NA,NA,100,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",18.8,NA,5260,"3-Muddy Sand"
"27913",NA,2016,"Estero Bay","GAS03",NA,NA,150,"TTES","3",NA,NA,"Seagrass","5",NA,NA,"HEAVY",37.4,NA,210,"3-Muddy Sand"
"27914",NA,2016,"Estero Bay","GAS03",NA,NA,150,"SFIL","3",NA,NA,"Seagrass","5",NA,NA,"HEAVY",34.4,NA,1510,"3-Muddy Sand"
"27915",NA,2016,"Estero Bay","GAS03",NA,NA,170,"TTES","2",NA,NA,"Seagrass","5",NA,NA,"HEAVY",49,NA,93.33334,"3-Muddy Sand"
"27916",NA,2016,"Estero Bay","GAS03",NA,NA,170,"SFIL","4",NA,NA,"Seagrass","5",NA,NA,"HEAVY",29.6,NA,1670,"3-Muddy Sand"
"27917",NA,2016,"Estero Bay","GAS03",NA,NA,200,"SFIL","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",15.6,NA,70,"4-Muck"
"27918",NA,2016,"Estero Bay","GAS03",NA,NA,208.2,"SFIL","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",18.4,NA,55,"3-Muddy Sand"
"27919",NA,2016,"Estero Bay","GAS04",NA,NA,0,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",13.6,NA,129,"3-Muddy Sand"
"27920",NA,2016,"Estero Bay","GAS04",NA,NA,50,"TTES","2",NA,NA,"Seagrass","5",NA,NA,"HEAVY",33.4,NA,120,"3-Muddy Sand"
"27921",NA,2016,"Estero Bay","GAS04",NA,NA,50,"SFIL","4",NA,NA,"Seagrass","5",NA,NA,"HEAVY",44,NA,380,"3-Muddy Sand"
"27922",NA,2016,"Estero Bay","GAS04",NA,NA,100,"TTES","3",NA,NA,"Seagrass","3",NA,NA,"MODERATE",27,NA,105,"3-Muddy Sand"
"27923",NA,2016,"Estero Bay","GAS04",NA,NA,150,"TTES","1",NA,NA,"Seagrass","2",NA,NA,"MODERATE",29.8,NA,27,"3-Muddy Sand"
"27924",NA,2016,"Estero Bay","GAS04",NA,NA,150,"SFIL","2",NA,NA,"Seagrass","2",NA,NA,"HEAVY",25.2,NA,210,"3-Muddy Sand"
"27925",NA,2016,"Estero Bay","GAS04",NA,NA,206.7,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",13.2,NA,100,"3-Muddy Sand"
"27926",NA,2016,"Estero Bay","GAS05",NA,NA,-3.3,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",24.2,NA,293.3333,"3-Muddy Sand"
"27927",NA,2016,"Estero Bay","GAS05",NA,NA,0,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"HEAVY",15.2,NA,720,"Muddy Sand and Shell"
"27928",NA,2016,"Estero Bay","GAS05",NA,NA,50,"TTES","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",39.6,NA,63.33333,"3-Muddy Sand"
"27929",NA,2016,"Estero Bay","GAS05",NA,NA,50,"HWRI","1",NA,NA,"Seagrass","2",NA,NA,"MODERATE",21.6,NA,53,"3-Muddy Sand"
"27930",NA,2016,"Estero Bay","GAS05",NA,NA,50,"SFIL","1",NA,NA,"Seagrass","2",NA,NA,"MODERATE",28.6,NA,44,"3-Muddy Sand"
"27931",NA,2016,"Estero Bay","GAS05",NA,NA,100,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",39.4,NA,620,"3-Muddy Sand"
"27932",NA,2016,"Estero Bay","GAS05",NA,NA,100,"HWRI","2",NA,NA,"Seagrass","5",NA,NA,"MODERATE",33.2,NA,243.3333,"3-Muddy Sand"
"27933",NA,2016,"Estero Bay","GAS05",NA,NA,150,"TTES","2",NA,NA,"Seagrass","5",NA,NA,"MODERATE",42.8,NA,170,"3-Muddy Sand"
"27934",NA,2016,"Estero Bay","GAS05",NA,NA,150,"HWRI","1",NA,NA,"Seagrass","5",NA,NA,"MODERATE",25,NA,135,"3-Muddy Sand"
"27935",NA,2016,"Estero Bay","GAS05",NA,NA,150,"SFIL","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",34,NA,500,"3-Muddy Sand"
"27936",NA,2016,"Estero Bay","GAS05",NA,NA,200,"SFIL","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",28.6,NA,1000,"3-Muddy Sand"
"27937",NA,2016,"Estero Bay","GAS05",NA,NA,200,"HWRI","1",NA,NA,"Seagrass","5",NA,NA,"LIGHT",16.8,NA,70,"3-Muddy Sand"
"27938",NA,2016,"Estero Bay","GAS05",NA,NA,250,"SFIL","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",19.8,NA,123.3333,"3-Muddy Sand"
"27939",NA,2016,"Estero Bay","GAS05",NA,NA,268.7,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",15,NA,100,"3-Muddy Sand"
"27940",NA,2016,"Estero Bay","ICW01",NA,NA,0,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",10.8,NA,240,"3-Muddy Sand"
"27941",NA,2016,"Estero Bay","ICW01",NA,NA,50,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"MODERATE",22.8,NA,480,"3-Muddy Sand"
"27942",NA,2016,"Estero Bay","ICW01",NA,NA,100,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",19,NA,73,"3-Muddy Sand"
"27943",NA,2016,"Estero Bay","ICW01",NA,NA,100,"CXXX","5",NA,NA,"Algae","1",NA,NA,NA,NA,NA,0,"3-Muddy Sand"
"27944",NA,2016,"Estero Bay","ICW02",NA,NA,-5,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"HEAVY",22,NA,1620,"4-Muck"
"27945",NA,2016,"Estero Bay","ICW02",NA,NA,0,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"HEAVY",26,NA,4780,"3-Muddy Sand"
"27946",NA,2016,"Estero Bay","ICW02",NA,NA,10,"TTES","2",NA,NA,"Seagrass","4",NA,NA,"LIGHT",8.4,NA,120,"3-Muddy Sand"
"27947",NA,2016,"Estero Bay","ICW02",NA,NA,10,"HWRI","3",NA,NA,"Seagrass","4",NA,NA,"MODERATE",9.4,NA,1020,"3-Muddy Sand"
"27948",NA,2016,"Estero Bay","ICW02",NA,NA,20,"SFIL","3",NA,NA,"Seagrass","3",NA,NA,"MODERATE",28.2,NA,195,"3-Muddy Sand"
"27949",NA,2016,"Estero Bay","ICW02",NA,NA,20,"HWRI","2",NA,NA,"Seagrass","3",NA,NA,"LIGHT",13.6,NA,256.6667,"3-Muddy Sand"
"27950",NA,2016,"Estero Bay","ICW02",NA,NA,30,"SFIL","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",17.8,NA,81,"3-Muddy Sand"
"27951",NA,2016,"Estero Bay","ICW03",NA,NA,10,"HWRI","2",NA,NA,"Seagrass","3",NA,NA,"LIGHT",12,NA,396.6667,"Muddy Sand and Muck"
"27952",NA,2016,"Estero Bay","ICW03",NA,NA,10,"TTES","3",NA,NA,"Seagrass","3",NA,NA,"MODERATE",20.8,NA,85,"Muddy Sand and Muck"
"27953",NA,2016,"Estero Bay","ICW03",NA,NA,50,"HWRI","1",NA,NA,"Seagrass","3",NA,NA,"LIGHT",26.8,NA,56,"Muddy Sand and Muck"
"27954",NA,2016,"Estero Bay","ICW03",NA,NA,50,"TTES","3",NA,NA,"Seagrass","3",NA,NA,"LIGHT",22.2,NA,70,"Muddy Sand and Muck"
"27955",NA,2016,"Estero Bay","ICW03",NA,NA,150,"TTES","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",24.6,NA,47,"Muddy Sand and Muck"
"27956",NA,2016,"Estero Bay","ICW04",NA,NA,-1,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"HEAVY",8.6,NA,72,"Muddy Sand and Shell"
"27957",NA,2016,"Estero Bay","ICW04",NA,NA,0,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"HEAVY",11.6,NA,770,"Muddy Sand and Shell"
"27958",NA,2016,"Estero Bay","ICW04",NA,NA,0,"SFIL","2",NA,NA,"Seagrass","4",NA,NA,"HEAVY",26,NA,176.6667,"Muddy Sand and Shell"
"27959",NA,2016,"Estero Bay","ICW04",NA,NA,10,"SFIL","3",NA,NA,"Seagrass","5",NA,NA,"HEAVY",32,NA,370,"3-Muddy Sand"
"27960",NA,2016,"Estero Bay","ICW04",NA,NA,10,"TTES","4",NA,NA,"Seagrass","5",NA,NA,"HEAVY",41.2,NA,210,"3-Muddy Sand"
"27961",NA,2016,"Estero Bay","ICW04",NA,NA,20,"SFIL","4",NA,NA,"Seagrass","4",NA,NA,"MODERATE",24.8,NA,740,"Muddy Sand and Shell"
"27962",NA,2016,"Estero Bay","ICW04",NA,NA,23,"SFIL","3",NA,NA,"Seagrass","1",NA,NA,"MODERATE",23.4,NA,600,"1-Shelly Sand"
"27963",NA,2016,"Estero Bay","ICW05",NA,NA,3.8,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",6.4,NA,510,"4-Muck"
"27964",NA,2016,"Estero Bay","ICW05",NA,NA,50,"TTES","3",NA,NA,"Seagrass","4",NA,NA,"MODERATE",26,NA,190,"Muddy Sand and Shell"
"27965",NA,2016,"Estero Bay","ICW05",NA,NA,50,"HWRI","2",NA,NA,"Seagrass","4",NA,NA,"MODERATE",18.6,NA,216.6667,"Muddy Sand and Shell"
"27966",NA,2016,"Estero Bay","ICW05",NA,NA,100,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",37.8,NA,1020,"3-Muddy Sand"
"27967",NA,2016,"Estero Bay","ICW05",NA,NA,110,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"HEAVY",41.4,NA,580,"3-Muddy Sand"
"27968",NA,2016,"Estero Bay","ICW05",NA,NA,120,"HWRI","2",NA,NA,"Seagrass","4",NA,NA,"MODERATE",21,NA,213.3333,"3-Muddy Sand"
"27969",NA,2016,"Estero Bay","ICW05",NA,NA,120,"TTES","3",NA,NA,"Seagrass","4",NA,NA,"MODERATE",34.8,NA,140,"3-Muddy Sand"
"27970",NA,2016,"Estero Bay","MC01",NA,NA,0,"TTES","2",NA,NA,"Seagrass","3",NA,NA,"HEAVY",12,NA,110,"3-Muddy Sand"
"27971",NA,2016,"Estero Bay","MC01",NA,NA,0,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"HEAVY",7,NA,740,"3-Muddy Sand"
"27972",NA,2016,"Estero Bay","MC01",NA,NA,11.7,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"HEAVY",9.2,NA,1050,"3-Muddy Sand"
"27973",NA,2016,"Estero Bay","MC02",NA,NA,-13.5,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"HEAVY",14.8,NA,2780,"3-Muddy Sand"
"27974",NA,2016,"Estero Bay","MC02",NA,NA,0,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",27,NA,400,"3-Muddy Sand"
"27975",NA,2016,"Estero Bay","MC02",NA,NA,100,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",29.2,NA,620,"3-Muddy Sand"
"27976",NA,2016,"Estero Bay","MC02",NA,NA,150,"HWRI","2",NA,NA,"Seagrass","5",NA,NA,"LIGHT",12.6,NA,1010,"3-Muddy Sand"
"27977",NA,2016,"Estero Bay","MC02",NA,NA,150,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",22.8,NA,720,"3-Muddy Sand"
"27978",NA,2016,"Estero Bay","MC02",NA,NA,200,"HWRI","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",21,NA,7020,"3-Muddy Sand"
"27979",NA,2016,"Estero Bay","MC02",NA,NA,250,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"HEAVY",18.8,NA,570,"3-Muddy Sand"
"27980",NA,2016,"Estero Bay","MC03",NA,NA,-12,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"MODERATE",18.4,NA,1450,"Muddy Sand and Shell"
"27981",NA,2016,"Estero Bay","MC03",NA,NA,0,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",34.6,NA,500,"3-Muddy Sand"
"27982",NA,2016,"Estero Bay","MC03",NA,NA,50,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",36,NA,720,"3-Muddy Sand"
"27983",NA,2016,"Estero Bay","MC03",NA,NA,92,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",43.8,NA,580,"3-Muddy Sand"
"27984",NA,2016,"Estero Bay","MC03",NA,NA,142,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"MODERATE",20.2,NA,515,"3-Muddy Sand"
"27985",NA,2016,"Estero Bay","MC03",NA,NA,192,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"LIGHT",17.4,NA,345,"3-Muddy Sand"
"27986",NA,2016,"Estero Bay","MC03",NA,NA,242,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",31.2,NA,420,"3-Muddy Sand"
"27987",NA,2016,"Estero Bay","MC03",NA,NA,292,"TTES","4",NA,NA,"Seagrass","4",NA,NA,"LIGHT",38.2,NA,220,"3-Muddy Sand"
"27988",NA,2016,"Estero Bay","MC03",NA,NA,342,"TTES","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",34,NA,46.66667,"3-Muddy Sand"
"27989",NA,2016,"Estero Bay","MC03",NA,NA,392,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",44,NA,660,"3-Muddy Sand"
"27990",NA,2016,"Estero Bay","MC03",NA,NA,442,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",36.6,NA,420,"3-Muddy Sand"
"27991",NA,2016,"Estero Bay","MC03",NA,NA,492,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",32.8,NA,680,"3-Muddy Sand"
"27992",NA,2016,"Estero Bay","MC03",NA,NA,542,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",38.8,NA,940,"3-Muddy Sand"
"27993",NA,2016,"Estero Bay","MC03",NA,NA,592,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",35.8,NA,780,"3-Muddy Sand"
"27994",NA,2016,"Estero Bay","MC03",NA,NA,592,"HWRI","1",NA,NA,"Seagrass","5",NA,NA,"LIGHT",26,NA,91,"3-Muddy Sand"
"27995",NA,2016,"Estero Bay","MC03",NA,NA,642,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"MODERATE",22.6,NA,1280,"3-Muddy Sand"
"27996",NA,2016,"Estero Bay","MC04",NA,NA,1.7,"TTES","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",22.6,NA,173.3333,"3-Muddy Sand"
"27997",NA,2016,"Estero Bay","MC04",NA,NA,50,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",24.8,NA,780,"3-Muddy Sand"
"27998",NA,2016,"Estero Bay","MC04",NA,NA,100,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",16.4,NA,720,"3-Muddy Sand"
"27999",NA,2016,"Estero Bay","MC05",NA,NA,4.2,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",12.8,NA,300,"3-Muddy Sand"
"28000",NA,2016,"Estero Bay","MC05",NA,NA,150,"TTES","4",NA,NA,"Seagrass","4",NA,NA,"LIGHT",27.6,NA,220,"3-Muddy Sand"
"28001",NA,2016,"Estero Bay","MC05",NA,NA,200,"TTES","3",NA,NA,"Seagrass","3",NA,NA,"LIGHT",26.8,NA,400,"3-Muddy Sand"
"28002",NA,2016,"Estero Bay","MC05",NA,NA,250,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",24.6,NA,140,"3-Muddy Sand"
"28003",NA,2016,"Estero Bay","MC05",NA,NA,300,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",26.4,NA,660,"3-Muddy Sand"
"28004",NA,2016,"Estero Bay","MC05",NA,NA,350,"TTES","4",NA,NA,"Seagrass","5",NA,NA,"MODERATE",18,NA,400,"3-Muddy Sand"
"28005",NA,2016,"Estero Bay","MC05",NA,NA,350,"HWRI","3",NA,NA,"Seagrass","5",NA,NA,"MODERATE",20.6,NA,1210,"3-Muddy Sand"
"28006",NA,2016,"Estero Bay","MC05",NA,NA,450,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",12.2,NA,206.6667,"3-Muddy Sand"
"28007",NA,2016,"Estero Bay","MC05",NA,NA,500,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",11,NA,178,"3-Muddy Sand"
"28008",NA,2016,"Estero Bay","MC05",NA,NA,550,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",9.6,NA,153,"3-Muddy Sand"
"28009",NA,2016,"Estero Bay","MC06",NA,NA,50,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"HEAVY",23.4,NA,870,"3-Muddy Sand"
"28010",NA,2016,"Estero Bay","MC06",NA,NA,50,"RMAR","1",NA,NA,"Seagrass","4",NA,NA,"HEAVY",10.4,NA,0,"3-Muddy Sand"
"28011",NA,2016,"Estero Bay","MC06",NA,NA,100,"HWRI","2",NA,NA,"Seagrass","5",NA,NA,"MODERATE",25.8,NA,546.6667,"3-Muddy Sand"
"28012",NA,2016,"Estero Bay","MC06",NA,NA,100,"TTES","4",NA,NA,"Seagrass","5",NA,NA,"MODERATE",33.8,NA,730,"3-Muddy Sand"
"28013",NA,2016,"Estero Bay","MC06",NA,NA,100,"RMAR","2",NA,NA,"Seagrass","5",NA,NA,"LIGHT",17,NA,186.6667,"3-Muddy Sand"
"28014",NA,2016,"Estero Bay","MC06",NA,NA,150,"TTES","4",NA,NA,"Seagrass","5",NA,NA,"MODERATE",28.8,NA,470,"3-Muddy Sand"
"28015",NA,2016,"Estero Bay","MC06",NA,NA,150,"HWRI","2",NA,NA,"Seagrass","5",NA,NA,"MODERATE",22,NA,216.6667,"3-Muddy Sand"
"28016",NA,2016,"Estero Bay","MC06",NA,NA,200,"TTES","4",NA,NA,"Seagrass","4",NA,NA,"MODERATE",19.4,NA,360,"3-Muddy Sand"
"28017",NA,2016,"Estero Bay","MC06",NA,NA,200,"HWRI","1",NA,NA,"Seagrass","4",NA,NA,"LIGHT",27,NA,34,"3-Muddy Sand"
"28018",NA,2016,"Estero Bay","MC06",NA,NA,250,"TTES","2",NA,NA,"Seagrass","5",NA,NA,"MODERATE",21.6,NA,93.33334,"3-Muddy Sand"
"28019",NA,2016,"Estero Bay","MC06",NA,NA,250,"HWRI","4",NA,NA,"Seagrass","5",NA,NA,"LIGHT",21.8,NA,2010,"3-Muddy Sand"
"28020",NA,2016,"Estero Bay","MC06",NA,NA,350,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",15.8,NA,118,"3-Muddy Sand"
"28021",NA,2016,"Estero Bay","MC06",NA,NA,400,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",12.8,NA,69,"3-Muddy Sand"
"28022",NA,2016,"Estero Bay","MC06",NA,NA,450,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",14.4,NA,276.6667,"3-Muddy Sand"
"28023",NA,2016,"Estero Bay","MC07",NA,NA,0,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"HEAVY",15.4,NA,51,"Muddy Sand and Muck"
"28024",NA,2016,"Estero Bay","MC07",NA,NA,50,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"MODERATE",16.8,NA,1100,"3-Muddy Sand"
"28025",NA,2016,"Estero Bay","MC07",NA,NA,50,"RMAR","1",NA,NA,"Seagrass","4",NA,NA,"MODERATE",11.8,NA,56,"3-Muddy Sand"
"28026",NA,2016,"Estero Bay","MC07",NA,NA,100,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"HEAVY",11.2,NA,610,"3-Muddy Sand"
"28027",NA,2016,"Estero Bay","MC07",NA,NA,150,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",10,NA,320,"3-Muddy Sand"
"28028",NA,2016,"Estero Bay","MC07",NA,NA,200,"HWRI","4",NA,NA,"Seagrass","4",NA,NA,"MODERATE",10.6,NA,1350,"3-Muddy Sand"
"28029",NA,2016,"Estero Bay","MC07",NA,NA,250,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",12.6,NA,60,"2-Sand"
"28030",NA,2016,"Estero Bay","MC07",NA,NA,300,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"LIGHT",12.2,NA,376.6667,"2-Sand"
"28031",NA,2016,"Estero Bay","MC08",NA,NA,0,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",12.4,NA,166,"3-Muddy Sand"
"28032",NA,2016,"Estero Bay","MP01",NA,NA,0,"TTES","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",16.2,NA,176.6667,"3-Muddy Sand"
"28033",NA,2016,"Estero Bay","MP01",NA,NA,14,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",16.6,NA,820,"3-Muddy Sand"
"28034",NA,2016,"Estero Bay","MP01",NA,NA,24,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"MODERATE",20.8,NA,660,"3-Muddy Sand"
"28035",NA,2016,"Estero Bay","MP01",NA,NA,34,"TTES","3",NA,NA,"Seagrass","3",NA,NA,"LIGHT",12.4,NA,215,"3-Muddy Sand"
"28036",NA,2016,"Estero Bay","MP01",NA,NA,34,"HWRI","1",NA,NA,"Seagrass","3",NA,NA,"LIGHT",15,NA,55,"3-Muddy Sand"
"28037",NA,2016,"Estero Bay","MP01",NA,NA,44,"TTES","5",NA,NA,"Seagrass","5",NA,NA,"LIGHT",32.2,NA,380,"3-Muddy Sand"
"28038",NA,2016,"Estero Bay","MP01",NA,NA,44,"HWRI","2",NA,NA,"Seagrass","5",NA,NA,"LIGHT",22.2,NA,160,"3-Muddy Sand"
"28039",NA,2016,"Estero Bay","MP01",NA,NA,54,"TTES","4",NA,NA,"Seagrass","4",NA,NA,"LIGHT",27.6,NA,170,"3-Muddy Sand"
"28040",NA,2016,"Estero Bay","MP01",NA,NA,54,"HWRI","1",NA,NA,"Seagrass","4",NA,NA,"LIGHT",21.2,NA,54,"3-Muddy Sand"
"28041",NA,2016,"Estero Bay","MP01",NA,NA,59.2,"TTES","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",24.4,NA,15,"2-Sand"
"28042",NA,2016,"Estero Bay","MP01",NA,NA,59.2,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"LIGHT",18.8,NA,15,"2-Sand"
"28043",NA,2016,"Estero Bay","MP02",NA,NA,-2.2,"HWRI","1",NA,NA,"Seagrass","1",NA,NA,"MODERATE",16.6,NA,84,"3-Muddy Sand"
"28044",NA,2016,"Estero Bay","MP02",NA,NA,0,"HWRI","2",NA,NA,"Seagrass","2",NA,NA,"MODERATE",14.2,NA,333.3333,"3-Muddy Sand"
"28045",NA,2016,"Estero Bay","MP02",NA,NA,50,"HWRI","3",NA,NA,"Seagrass","3",NA,NA,"MODERATE",23.4,NA,485,"3-Muddy Sand"
