"","Reference","Sampling_Date","Gear_Description","Longitude","Latitude","Scientificname","Commonname","Number_pertow","Number_per100sqm","BottomVegCover","Vegetated","TH_Coverage","SY_Coverage","HA_Coverage"
"23312","TBM2015051006",2015-05-14,"6.1m otter trawl",-82.721916,27.724633,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,70,1,0,70,0
"23313","TBM2015051109",2015-05-13,"21.3m seine",-82.499866,27.47865,"Callinectes sapidus","Blue Crab",2,2.94117647058824,0,0,0,0,0
"23314","TBM2015051201",2015-05-18,"21.3m seine",-82.56485,27.967983,"Callinectes sapidus","Blue Crab",3,2.14285714285714,0,0,0,0,0
"23315","TBM2015051302",2015-05-19,"183m seine",-82.676216,27.658733,"Callinectes sapidus","Blue Crab",9,0.218446601941748,80,1,24,48,8
"23316","TBM2015051501",2015-05-14,"183m seine",-82.607683,27.532916,"Callinectes sapidus","Blue Crab",4,0.0970873786407767,95,1,9.5,28.5,47.5
"23317","TBM2015051502",2015-05-14,"21.3m seine",-82.6039,27.5249,"Callinectes sapidus","Blue Crab",1,0.714285714285714,40,1,0,0,40
"23318","TBM2015051506",2015-05-14,"183m seine",-82.6936,27.502666,"Callinectes sapidus","Blue Crab",26,0.631067961165048,95,1,38,57,0
"23319","TBM2015051601",2015-05-15,"6.1m otter trawl",-82.709133,27.534,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,50,1,35,15,0
"23320","TBM2015051601",2015-05-15,"6.1m otter trawl",-82.709133,27.534,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,50,1,35,15,0
"23321","TBM2015051602",2015-05-15,"6.1m otter trawl",-82.709716,27.5373,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,80,1,16,64,0
"23322","TBM2015051607",2015-05-15,"6.1m otter trawl",-82.644216,27.53805,"Callinectes sapidus","Blue Crab",5,0.00613256144826571,90,1,0,90,0
"23323","TBM2015051607",2015-05-15,"6.1m otter trawl",-82.644216,27.53805,"Argopecten spp.","Scallops",1,0.00122651228965314,90,1,0,90,0
"23324","TBM2015051609",2015-05-15,"6.1m otter trawl",-82.621333,27.54935,"Callinectes sapidus","Blue Crab",2,0.00245302457930628,70,1,70,0,0
"23325","TBM2015051610",2015-05-15,"6.1m otter trawl",-82.6052,27.545366,"Callinectes sapidus","Blue Crab",11,0.0123673322540025,50,1,50,0,0
"23326","TBM2015051701",2015-05-11,"183m seine",-82.698066,27.703833,"Callinectes sapidus","Blue Crab",7,0.169902912621359,100,1,60,40,0
"23327","TBM2015051702",2015-05-11,"183m seine",-82.686166,27.70115,"Callinectes sapidus","Blue Crab",5,0.121359223300971,100,1,40,40,20
"23328","TBM2015051703",2015-05-11,"183m seine",-82.681416,27.664216,"Callinectes sapidus","Blue Crab",14,0.339805825242718,90,1,54,9,27
"23329","TBM2015051704",2015-05-11,"183m seine",-82.682,27.65115,"Callinectes sapidus","Blue Crab",5,0.121359223300971,80,1,32,24,24
"23330","TBM2015051705",2015-05-11,"21.3m seine",-82.678066,27.649216,"Callinectes sapidus","Blue Crab",1,0.714285714285714,30,1,0,0,30
"23331","TBM2015051705",2015-05-11,"21.3m seine",-82.678066,27.649216,"Portunus spp.","Portunus Crabs",1,0.714285714285714,30,1,0,0,30
"23332","TBM2015060102",2015-06-11,"183m seine",-82.716366,27.65435,"Callinectes sapidus","Blue Crab",5,0.121359223300971,100,1,30,0,70
"23333","TBM2015060201",2015-06-12,"6.1m otter trawl",-82.3961,27.853766,"Callinectes sapidus","Blue Crab",3,0.00367953686895943,0,0,0,0,0
"23334","TBM2015060303",2015-06-08,"183m seine",-82.680583,27.650833,"Callinectes sapidus","Blue Crab",9,0.218446601941748,70,1,21,49,0
"23335","TBM2015060305",2015-06-08,"183m seine",-82.707183,27.703116,"Callinectes sapidus","Blue Crab",8,0.194174757281553,95,1,95,0,0
"23336","TBM2015060601",2015-06-10,"183m seine",-82.51375,27.673033,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,100,1,0,0,100
"23337","TBM2015060602",2015-06-10,"183m seine",-82.49885,27.68105,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,100,1,0,0,100
"23338","TBM2015060603",2015-06-10,"183m seine",-82.54585,27.66485,"Argopecten spp.","Scallops",2,0.0485436893203883,80,1,16,64,0
"23339","TBM2015060702",2015-06-16,"6.1m otter trawl",-82.64375,27.5383,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,80,1,40,40,0
"23340","TBM2015060705",2015-06-16,"6.1m otter trawl",-82.68845,27.50405,"Callinectes sapidus","Blue Crab",10,0.0134916351861846,100,1,0,100,0
"23341","TBM2015060708",2015-06-16,"6.1m otter trawl",-82.615883,27.5467,"Callinectes sapidus","Blue Crab",9,0.0101187263896384,90,1,36,54,0
"23342","TBM2015060708",2015-06-16,"6.1m otter trawl",-82.615883,27.5467,"Menippe spp.","Stone Crab",2,0.00224860586436409,90,1,36,54,0
"23343","TBM2015060709",2015-06-16,"6.1m otter trawl",-82.600233,27.5315,"Callinectes sapidus","Blue Crab",1,0.00134916351861846,60,1,12,48,0
"23344","TBM2015061001",2015-06-17,"6.1m otter trawl",-82.5524,27.6918,"Portunus spp.","Portunus Crabs",158,0.0926816678007461,0,0,0,0,0
"23345","TBM2015061002",2015-06-17,"21.3m seine",-82.490016,27.7259,"Callinectes sapidus","Blue Crab",1,0.714285714285714,40,1,0,0,40
"23346","TBM2015061006",2015-06-17,"6.1m otter trawl",-82.4481,27.847816,"Portunus spp.","Portunus Crabs",1,0.000562151466091024,0,0,0,0,0
"23347","TBM2015061106",2015-06-18,"183m seine",-82.6415,27.8991,"Callinectes sapidus","Blue Crab",10,0.242718446601942,70,1,0,0,35
"23348","TBM2015061108",2015-06-18,"183m seine",-82.573366,27.97475,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,50,1,0,0,50
"23349","TBM2015061501",2015-06-22,"6.1m otter trawl",-82.65405,27.679216,"Callinectes sapidus","Blue Crab",10,0.0122651228965314,90,1,54,0,36
"23350","TBM2015061504",2015-06-22,"6.1m otter trawl",-82.726616,27.647783,"Callinectes sapidus","Blue Crab",19,0.0213617557114589,60,1,48,0,12
"23351","TBM2015061505",2015-06-22,"6.1m otter trawl",-82.70135,27.676333,"Callinectes sapidus","Blue Crab",31,0.0348533908976435,75,1,52.5,22.5,0
"23352","TBM2015061505",2015-06-22,"6.1m otter trawl",-82.70135,27.676333,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,75,1,52.5,22.5,0
"23353","TBM2015061506",2015-06-22,"6.1m otter trawl",-82.694066,27.696266,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,55,1,5.5,0,49.5
"23354","TBM2015061506",2015-06-22,"6.1m otter trawl",-82.694066,27.696266,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,55,1,5.5,0,49.5
"23355","TBM2015061507",2015-06-22,"6.1m otter trawl",-82.7345,27.691,"Callinectes sapidus","Blue Crab",14,0.0157402410505487,65,1,19.5,0,45.5
"23356","TBM2015061601",2015-06-18,"183m seine",-82.605816,27.519466,"Callinectes sapidus","Blue Crab",8,0.194174757281553,80,1,40,0,40
"23357","TBM2015061602",2015-06-18,"183m seine",-82.656016,27.5233,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,90,1,27,54,9
"23358","TBM2015070408",2015-07-23,"6.1m otter trawl",-82.465516,27.714316,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"23359","TBM2015070701",2015-07-13,"6.1m otter trawl",-82.74225,27.660583,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,65,1,6.5,58.5,0
"23360","TBM2015070701",2015-07-13,"6.1m otter trawl",-82.74225,27.660583,"Argopecten spp.","Scallops",1,0.00112430293218205,65,1,6.5,58.5,0
"23361","TBM2015070704",2015-07-13,"6.1m otter trawl",-82.692333,27.661,"Callinectes sapidus","Blue Crab",2,0.00245302457930628,95,1,19,76,0
"23362","TBM2015070704",2015-07-13,"6.1m otter trawl",-82.692333,27.661,"Argopecten spp.","Scallops",1,0.00122651228965314,95,1,19,76,0
"23363","TBM2015070705",2015-07-13,"21.3m seine",-82.647483,27.686916,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,30,70,0
"23364","TBM2015070707",2015-07-13,"6.1m otter trawl",-82.738233,27.728683,"Argopecten spp.","Scallops",1,0.000963688227584612,70,1,21,49,0
"23365","TBM2015070803",2015-07-07,"21.3m seine",-82.6922,27.9685,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,0,0,100
"23366","TBM2015070805",2015-07-07,"183m seine",-82.62115,27.99355,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,75,1,0,0,75
"23367","TBM2015070904",2015-07-13,"183m seine",-82.71945,27.638733,"Callinectes sapidus","Blue Crab",5,0.121359223300971,95,1,38,28.5,28.5
"23368","TBM2015071001",2015-07-16,"6.1m otter trawl",-82.584183,27.692833,"Portunus spp.","Portunus Crabs",136,0.0834028356964137,0,0,0,0,0
"23369","TBM2015071002",2015-07-16,"6.1m otter trawl",-82.5538,27.6866,"Portunus spp.","Portunus Crabs",442,0.271059216013344,0,0,0,0,0
"23370","TBM2015071003",2015-07-16,"6.1m otter trawl",-82.540766,27.702466,"Portunus spp.","Portunus Crabs",1103,0.744063680518079,0,0,0,0,0
"23371","TBM2015071004",2015-07-16,"6.1m otter trawl",-82.508866,27.750716,"Portunus spp.","Portunus Crabs",32,0.0196241966344503,0,0,0,0,0
"23372","TBM2015071006",2015-07-16,"6.1m otter trawl",-82.598016,27.793916,"Portunus spp.","Portunus Crabs",2,0.00128491763677948,0,0,0,0,0
"23373","TBM2015071101",2015-07-15,"183m seine",-82.562416,27.5776,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"23374","TBM2015071104",2015-07-15,"183m seine",-82.616616,27.5098,"Callinectes sapidus","Blue Crab",4,0.0970873786407767,80,1,0,0,80
"23375","TBM2015071201",2015-07-21,"21.3m seine",-82.473016,27.7479,"Callinectes sapidus","Blue Crab",1,0.714285714285714,60,1,0,0,60
"23376","TBM2015071301",2015-07-08,"183m seine",-82.73325,27.64825,"Callinectes sapidus","Blue Crab",8,0.194174757281553,70,1,70,0,0
"23377","TBM2015071302",2015-07-08,"183m seine",-82.711683,27.69365,"Callinectes sapidus","Blue Crab",5,0.121359223300971,60,1,60,0,0
"23378","TBM2015071303",2015-07-08,"183m seine",-82.729133,27.7401,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,90,1,72,0,18
"23379","TBM2015071307",2015-07-08,"21.3m seine",-82.678366,27.67265,"Callinectes sapidus","Blue Crab",2,1.42857142857143,70,1,0,0,70
"23380","TBM2015071502",2015-07-09,"183m seine",-82.547916,27.6628,"Argopecten spp.","Scallops",1,0.0242718446601942,95,1,19,76,0
"23381","TBM2015071505",2015-07-09,"183m seine",-82.673016,27.523433,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,65,1,65,0,0
"23382","TBM2015071507",2015-07-09,"183m seine",-82.644216,27.524533,"Callinectes sapidus","Blue Crab",7,0.169902912621359,45,1,18,18,9
"23383","TBM2015071602",2015-07-21,"6.1m otter trawl",-82.6045,27.572433,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,70,1,49,21,0
"23384","TBM2015071603",2015-07-21,"6.1m otter trawl",-82.572033,27.623883,"Argopecten spp.","Scallops",1,0.00112430293218205,60,1,30,30,0
"23385","TBM2015071605",2015-07-21,"6.1m otter trawl",-82.686333,27.58595,"Portunus spp.","Portunus Crabs",31,0.0190109404896237,0,0,0,0,0
"23386","TBM2015071606",2015-07-21,"6.1m otter trawl",-82.688616,27.54315,"Portunus spp.","Portunus Crabs",3,0.00183976843447971,0,0,0,0,0
"23387","TBM2015071607",2015-07-21,"6.1m otter trawl",-82.694283,27.518783,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,50,1,5,45,0
"23388","TBM2015071608",2015-07-21,"6.1m otter trawl",-82.69595,27.512416,"Menippe spp.","Stone Crab",1,0.00112430293218205,90,1,0,90,0
"23389","TBM2015071609",2015-07-21,"6.1m otter trawl",-82.60605,27.545166,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,90,1,9,81,0
"23390","TBM2015080107",2015-08-06,"183m seine",-82.6308,27.74185,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,40,1,0,20,20
"23391","TBM2015080209",2015-08-05,"21.3m seine",-82.50185,27.52125,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"23392","TBM2015080211",2015-08-05,"6.1m otter trawl",-82.4953,27.524083,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,0,0,0,0,0
"23393","TBM2015080301",2015-08-05,"183m seine",-82.585616,27.544816,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,85,1,0,0,85
"23394","TBM2015080307",2015-08-05,"183m seine",-82.65295,27.5228,"Callinectes sapidus","Blue Crab",3,0.0728155339805825,95,1,0,57,38
"23395","TBM2015080402",2015-08-10,"6.1m otter trawl",-82.6811,27.5712,"Portunus spp.","Portunus Crabs",29,0.0186313057333025,0,0,0,0,0
"23396","TBM2015080402",2015-08-10,"6.1m otter trawl",-82.6811,27.5712,"Menippe spp.","Stone Crab",1,0.000642458818389741,0,0,0,0,0
"23397","TBM2015080403",2015-08-10,"6.1m otter trawl",-82.692183,27.585583,"Portunus spp.","Portunus Crabs",13,0.00835196463906664,0,0,0,0,0
"23398","TBM2015080501",2015-08-11,"6.1m otter trawl",-82.724716,27.635333,"Menippe spp.","Stone Crab",3,0.0031134542737349,85,1,76.5,8.5,0
"23399","TBM2015080501",2015-08-11,"6.1m otter trawl",-82.724716,27.635333,"Argopecten spp.","Scallops",1,0.00103781809124497,85,1,76.5,8.5,0
"23400","TBM2015080505",2015-08-11,"6.1m otter trawl",-82.672116,27.654716,"Callinectes sapidus","Blue Crab",1,0.00103781809124497,100,1,30,70,0
"23401","TBM2015080507",2015-08-11,"6.1m otter trawl",-82.70295,27.646183,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,100,1,80,20,0
"23402","TBM2015080601",2015-08-12,"183m seine",-82.4474,27.93515,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,0,0,0,0,0
"23403","TBM2015080704",2015-08-04,"21.3m seine",-82.5696,27.610433,"Limulus polyphemus","Horseshoe Crab",1,0.714285714285714,40,1,40,0,0
"23404","TBM2015080704",2015-08-04,"21.3m seine",-82.5696,27.610433,"Callinectes sapidus","Blue Crab",1,0.714285714285714,40,1,40,0,0
"23405","TBM2015080705",2015-08-04,"183m seine",-82.546016,27.664766,"Argopecten spp.","Scallops",5,0.121359223300971,80,1,32,24,24
"23406","TBM2015080706",2015-08-04,"183m seine",-82.5504,27.65185,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,40,1,20,0,20
"23407","TBM2015080707",2015-08-04,"183m seine",-82.543133,27.6714,"Argopecten spp.","Scallops",2,0.0485436893203883,65,1,32.5,32.5,0
"23408","TBM2015080904",2015-08-04,"183m seine",-82.6687,27.67675,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,65,1,39,19.5,6.5
"23409","TBM2015081009",2015-08-17,"21.3m seine",-82.434883,27.901533,"Limulus polyphemus","Horseshoe Crab",8,5.71428571428571,0,0,0,0,0
"23410","TBM2015081205",2015-08-18,"183m seine",-82.721933,27.946216,"Limulus polyphemus","Horseshoe Crab",1,0.0242718446601942,50,1,0,0,50
"23411","TBM2015081301",2015-08-20,"21.3m seine",-82.546583,27.848966,"Callinectes sapidus","Blue Crab",2,1.42857142857143,60,1,0,0,60
"23412","TBM2015081502",2015-08-20,"183m seine",-82.71405,27.628066,"Argopecten spp.","Scallops",1,0.0242718446601942,90,1,45,0,45
"23413","TBM2015090203",2015-09-02,"21.3m seine",-82.488616,27.86635,"Callinectes sapidus","Blue Crab",1,0.714285714285714,30,1,0,0,30
"23414","TBM2015090302",2015-09-10,"21.3m seine",-82.531533,27.515083,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"23415","TBM2015090307",2015-09-10,"6.1m otter trawl",-82.485733,27.522316,"Callinectes sapidus","Blue Crab",6,0.00809498111171074,0,0,0,0,0
"23416","TBM2015090308",2015-09-10,"6.1m otter trawl",-82.483566,27.524116,"Callinectes sapidus","Blue Crab",1,0.000963688227584612,0,0,0,0,0
"23417","TBM2015090312",2015-09-10,"21.3m seine",-82.494666,27.470933,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"23418","TBM2015090502",2015-09-02,"183m seine",-82.60475,27.588383,"Argopecten spp.","Scallops",1,0.0242718446601942,80,1,64,0,16
"23419","TBM2015090804",2015-09-03,"21.3m seine",-82.69825,27.960516,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"23420","TBM2015091003",2015-09-22,"6.1m otter trawl",-82.697716,27.647133,"Menippe spp.","Stone Crab",3,0.00337290879654614,75,1,75,0,0
"23421","TBM2015091203",2015-09-22,"21.3m seine",-82.387683,27.856833,"Callinectes sapidus","Blue Crab",2,2.94117647058824,0,0,0,0,0
"23422","TBM2015091204",2015-09-22,"21.3m seine",-82.3792,27.8559,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"23423","TBM2015091302",2015-09-01,"183m seine",-82.61695,27.51,"Callinectes sapidus","Blue Crab",3,0.0728155339805825,90,1,0,0,90
"23424","TBM2015091303",2015-09-01,"183m seine",-82.60625,27.5196,"Callinectes sapidus","Blue Crab",3,0.0728155339805825,75,1,22.5,0,52.5
"23425","TBM2015100101",2015-10-05,"6.1m otter trawl",-82.52145,27.490266,"Callinectes sapidus","Blue Crab",6,0.00674581759309228,0,0,0,0,0
"23426","TBM2015100102",2015-10-05,"6.1m otter trawl",-82.49285,27.475033,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"23427","TBM2015100205",2015-10-06,"21.3m seine",-82.629516,27.909483,"Callinectes sapidus","Blue Crab",1,0.714285714285714,15,1,0,0,15
"23428","TBM2015100301",2015-10-07,"21.3m seine",-82.385316,27.860366,"Callinectes sapidus","Blue Crab",2,2.94117647058824,0,0,0,0,0
"23429","TBM2015100302",2015-10-07,"6.1m otter trawl",-82.4176,27.851283,"Callinectes sapidus","Blue Crab",2,0.00122651228965314,0,0,0,0,0
"23430","TBM2015100312",2015-10-07,"6.1m otter trawl",-82.3722,27.8579,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,0,0,0,0,0
"23431","TBM2015100503",2015-10-02,"21.3m seine",-82.499783,27.823366,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,0,0,100
"23432","TBM2015100705",2015-10-12,"183m seine",-82.510283,27.70785,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,80,1,32,0,48
"23433","TBM2015100708",2015-10-12,"183m seine",-82.547933,27.656033,"Limulus polyphemus","Horseshoe Crab",21,0.509708737864078,80,1,24,24,32
"23434","TBM2015101101",2015-10-14,"183m seine",-82.736416,27.726683,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,90,1,18,0,72
"23435","TBM2015101103",2015-10-14,"183m seine",-82.701316,27.701916,"Argopecten spp.","Scallops",1,0.0242718446601942,100,1,100,0,0
"23436","TBM2015101204",2015-10-22,"21.3m seine",-82.726933,27.659483,"Limulus polyphemus","Horseshoe Crab",1,0.714285714285714,80,1,72,0,8
"23437","TBM2015101204",2015-10-22,"21.3m seine",-82.726933,27.659483,"Callinectes sapidus","Blue Crab",3,2.14285714285714,80,1,72,0,8
"23438","TBM2015101301",2015-10-26,"183m seine",-82.653916,27.522966,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,90,1,18,54,18
"23439","TBM2015101302",2015-10-26,"183m seine",-82.633933,27.5535,"Argopecten spp.","Scallops",1,0.0242718446601942,80,1,48,32,0
"23440","TBM2015101401",2015-10-26,"6.1m otter trawl",-82.697366,27.73415,"Menippe spp.","Stone Crab",1,0.000642458818389741,0,0,0,0,0
"23441","TBM2015110306",2015-11-09,"183m seine",-82.544733,27.661366,"Limulus polyphemus","Horseshoe Crab",1,0.0242718446601942,80,1,0,0,80
"23442","TBM2015110408",2015-11-09,"21.3m seine",-82.453566,27.7101,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"23443","TBM2015110501",2015-11-10,"21.3m seine",-82.607316,27.79245,"Callinectes sapidus","Blue Crab",1,0.714285714285714,15,1,0,15,0
"23444","TBM2015110505",2015-11-10,"183m seine",-82.609466,27.87055,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"23445","TBM2015110601",2015-11-03,"6.1m otter trawl",-82.6056,27.519183,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,75,1,52.5,22.5,0
"23446","TBM2015110606",2015-11-03,"6.1m otter trawl",-82.6082,27.577066,"Portunus spp.","Portunus Crabs",1,0.00122651228965314,60,1,60,0,0
"23447","TBM2015110803",2015-11-02,"21.3m seine",-82.71585,27.652066,"Portunus spp.","Portunus Crabs",1,0.714285714285714,0,0,0,0,0
"23448","TBM2015110904",2015-11-12,"21.3m seine",-82.714483,27.696483,"Callinectes sapidus","Blue Crab",2,1.42857142857143,40,1,8,0,32
"23449","TBM2015111004",2015-11-16,"21.3m seine",-82.40445,27.86005,"Callinectes sapidus","Blue Crab",1,0.714285714285714,30,1,0,0,30
"23450","TBM2015111101",2015-11-05,"183m seine",-82.613166,27.9705,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,70,1,0,0,70
"23451","TBM2015111108",2015-11-05,"21.3m seine",-82.664066,28.005666,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,0,0,100
"23452","TBM2015111305",2015-11-10,"21.3m seine",-82.49535,27.471616,"Callinectes sapidus","Blue Crab",3,4.41176470588235,0,0,0,0,0
"23453","TBM2015111313",2015-11-10,"21.3m seine",-82.470666,27.5202,"Callinectes sapidus","Blue Crab",3,4.41176470588235,0,0,0,0,0
"23454","TBM2015111401",2015-11-06,"21.3m seine",-82.385233,27.86035,"Callinectes sapidus","Blue Crab",2,2.94117647058824,0,0,0,0,0
"23455","TBM2015111410",2015-11-06,"6.1m otter trawl",-82.373816,27.857783,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"23456","TBM2015111505",2015-11-05,"6.1m otter trawl",-82.711983,27.65275,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,80,1,80,0,0
"23457","TBM2015111506",2015-11-05,"6.1m otter trawl",-82.7354,27.676666,"Menippe spp.","Stone Crab",2,0.00122651228965314,0,0,0,0,0
"23458","TBM2015120102",2015-12-01,"21.3m seine",-82.521066,27.6874,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,0,0,100
"23459","TBM2015120103",2015-12-01,"21.3m seine",-82.545583,27.659383,"Limulus polyphemus","Horseshoe Crab",1,0.714285714285714,45,1,0,0,45
"23460","TBM2015120103",2015-12-01,"21.3m seine",-82.545583,27.659383,"Callinectes sapidus","Blue Crab",3,2.14285714285714,45,1,0,0,45
"23461","TBM2015120201",2015-12-04,"21.3m seine",-82.385183,27.860283,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
