OBJECTID,Survey,StartDepth,Lat_DD,Long_DD,SDate,Depth_1,Temp_1,pH_1,Salinity_1,DisO2_1,Depth_2,Temp_2,pH_2,Salinity_2,DisO2_2,BttmType1,BttmType2,BttmType3,BttmType4,BttmVeg1,BV1_PercComp,BttmVeg2,BV2_PercComp,BttmVeg3,BV3_PercComp,BttmVeg4,BV4_PercComp,BV_TotalCover
1082,fkm14050101,0.8000000,24.763750000000002,-80.943399999999997,5/28/2014 10:07:00,0.2000000,27.8999996,8.1000004,37.0999985,5.1999998,0.8000000,27.8999996,8.1000004,37.0999985,5.1999998,S,,,,TH,X,,,,,,,100
1083,fkm14050102,0.7000000,24.759550000000001,-80.951949999999997,5/28/2014 10:36:00,0.2000000,27.6000004,8.0000000,37.2999992,5.0000000,0.7000000,27.6000004,8.0000000,37.4000015,4.9000001,S,,,,TH,X,,,,,,,100
1084,FKM14050103,0.9000000,24.745133333333332,-80.972733333333338,5/28/2014 11:13:00,0.2000000,27.8999996,8.0000000,37.7000008,3.9000001,0.9000000,27.8999996,8.0000000,37.7000008,3.5999999,M,,,,TH,X,,,,,,,100
1085,FKM14050104,0.7000000,24.732199999999999,-80.984683333333336,5/28/2014 11:45:00,0.2000000,29.1000004,8.1999998,37.2000008,7.0000000,0.8000000,29.1000004,8.1999998,37.2000008,6.9000001,S,,,,TH,X,,,,,,,85
1086,fkm14050105,0.3000000,24.728033333333332,-81.003850000000000,5/28/2014 12:10:00,0.2000000,29.2999992,8.1000004,37.7000008,6.5000000,0.3000000,29.3999996,8.1000004,37.7000008,6.4000001,S,,,,TH,8,HA,2,,,,,100
1087,FKM14050106,0.7000000,24.712949999999999,-81.029049999999998,5/28/2014 12:43:00,0.2000000,30.0000000,8.1999998,37.2999992,6.6999998,0.7000000,30.0000000,8.1999998,37.2999992,6.8000002,S,,,,TH,X,,,,,,,75
1088,FKM14050107,0.6000000,24.715733333333333,-81.035349999999994,5/28/2014 13:04:00,0.2000000,30.1000004,8.1999998,37.2999992,6.9000001,0.6000000,30.0000000,8.1999998,37.2999992,6.4000001,S,,,,TH,X,,,,,,,65
1089,FKM14050109,0.7000000,24.686483333333335,-81.094116666666665,5/28/2014 14:27:00,0.2000000,32.5000000,8.3000002,37.0999985,9.0000000,0.7000000,31.5000000,8.3000002,37.0999985,8.8999996,S,,,,TH,X,,,,,,,100
1090,fkm14050110,0.5000000,24.686516666666666,-81.106549999999999,5/28/2014 15:01:00,0.2000000,30.7999992,8.1000004,37.2999992,8.3999996,0.5000000,30.7999992,8.1000004,37.2999992,8.3999996,M,,,,TH,X,,,,,,,100
1091,fkm14060101,0.7000000,24.763200000000001,-80.943550000000002,6/17/2014 10:09:00,0.2000000,29.5000000,8.1000004,38.2000008,5.9000001,0.7000000,29.5000000,8.1000004,38.2000008,5.9000001,S,,,,TH,X,,,,,,,90
1092,fkm14060102,0.8000000,24.751033333333332,-80.962666666666664,6/17/2014 10:46:00,0.2000000,29.1000004,8.1000004,38.0000000,5.3000002,0.8000000,29.0000000,8.1000004,38.0000000,5.3000002,S,,,,TH,X,,,,,,,100
1093,FKM14060103,0.8000000,24.747066666666665,-80.967083333333335,6/17/2013 11:18:00,0.2000000,29.3999996,8.1000004,38.0000000,4.9000001,0.8000000,29.3999996,8.1000004,38.0999985,4.9000001,S,,,,TH,X,,,,,,,100
1094,FKM14060201,1.1000000,24.731433333333335,-80.987883333333329,6/18/2014 9:33:00,0.2000000,27.5000000,7.8000002,37.5999985,4.0999999,1.1000000,27.3999996,7.9000001,37.5999985,4.0999999,S,,,,TH,X,,,,,,,100
1095,FKM14060202,0.5000000,24.725216666666668,-81.008733333333339,6/18/2014 10:07:00,0.2000000,27.7999992,7.9000001,37.2000008,4.3000002,0.5000000,27.7999992,7.9000001,37.2000008,4.1999998,S,,,,TH,X,,,,,,,100
1096,FKM14060203,0.5000000,24.714883333333333,-81.028133333333329,6/18/2014 10:40:00,0.2000000,28.2999992,8.0000000,32.2000008,5.0000000,0.6000000,28.3999996,8.0000000,37.2000008,4.6999998,S,,,,HA,8,TH,2,,,,,
1097,FKM14060204,0.8000000,24.716333333333335,-81.043700000000001,6/18/2014 11:11:00,0.2000000,28.2000008,8.0000000,36.9000015,5.5999999,0.8000000,28.2000008,8.0000000,36.9000015,5.5999999,M,,,,TH,X,,,,,,,
1098,FKM14060205,0.7000000,24.703900000000001,-81.071816666666663,6/18/2014 11:39:00,0.2000000,26.7999992,7.6999998,36.5999985,4.5999999,0.7000000,26.7000008,7.6999998,36.5999985,4.1999998,M,,,,TH,X,,,,,,,100
1099,fkm14060206,0.7000000,24.687166666666666,-81.093033333333338,6/18/2014 12:13:00,0.2000000,29.3999996,8.1000004,36.7000008,6.0999999,0.7000000,29.2999992,8.1000004,36.7000008,6.0000000,S,,,,TH,X,,,,,,,
1100,fkm14060207,0.5000000,24.691316666666665,-81.113233333333326,6/18/2014 12:44:00,0.2000000,30.3999996,8.1000004,37.0000000,8.3000002,0.5000000,30.0000000,8.1000004,36.9000015,8.0000000,S,M,,,HA,8,TH,2,,,,,80
1101,fkm14070101,0.4000000,24.687416666666667,-81.109766666666673,7/22/2014 9:50:00,0.4000000,30.6000004,7.9000001,39.2000008,3.3000000,,,,,,M,,,,TH,X,,,,,,,100
1102,FKM14070102,0.6000000,24.687083333333334,-81.093683333333331,7/22/2014 10:34:00,0.2000000,30.2000008,7.9000001,38.9000015,4.3000002,0.6000000,30.2000008,7.9000001,38.9000015,4.3000002,M,,,,TH,X,,,,,,,100
1103,FKM14070201,0.7000000,24.760833333333334,-80.949666666666673,7/24/2014 9:38:00,0.2000000,27.7000008,6.9000001,37.7000008,,0.7000000,27.7000008,6.9000001,37.7000008,,M,,,,TH,X,,,,,,,100
1104,FKM14070202,0.7000000,24.753083333333333,-80.960750000000004,7/24/2014 10:13:00,0.2000000,29.8999996,6.8000002,,,,,,,,S,S,,,TH,8,SY,2,,,,,80
1105,FKM14070203,0.7000000,24.734233333333332,-80.981016666666662,7/24/2014 10:47:00,0.4000000,29.8999996,6.6999998,,,,,,,,S,,,,TH,8,,,,,,,80
1106,FKM14070204,0.7000000,24.730000000000000,-80.999883333333329,7/24/2014 11:13:00,0.4000000,30.2000008,6.6999998,,,,,,,,S,,,,TH,X,,,,,,,90
1107,FKM14070205,0.7000000,24.729233333333333,-81.001149999999996,7/24/2014 11:34:00,0.4000000,30.2999992,6.8000002,,,,,,,,S,,,,TH,X,,,,,,,90
1108,FKM14070206,0.4000000,24.713300000000000,-81.029233333333337,7/24/2014 12:19:00,0.4000000,30.2000008,6.8000002,,,,,,,,S,,,,TH,X,,,,,,,80
1109,FKM14070207,0.7000000,24.713516666666667,-81.050766666666661,7/24/2014 12:52:00,0.5000000,30.3999996,6.6999998,,,,,,,,M,,,,TH,9,,,,,,,80
1110,FKM14070208,0.6000000,24.703916666666668,-81.071366666666663,7/24/2014 13:25:00,,,,,,,,,,,M,,,,TH,X,,,,,,,100
1111,FKM14080101,0.7000000,24.761800000000001,-80.946050000000000,8/6/2014 9:49:00,0.2000000,30.1000004,7.6999998,36.7000008,4.1999998,0.7000000,30.1000004,7.8000002,36.7000008,4.3000002,M,,,,TH,X,,,,,,,100
1112,FKM14080102,0.6000000,24.759850000000000,-80.950683333333330,8/6/2014 10:26:00,0.2000000,30.2000008,7.8000002,36.5999985,3.8000000,0.6000000,30.2000008,7.8000002,36.5999985,3.9000001,M,,,,TH,X,,,,,,,100
1113,FKM14080103,0.8000000,24.743333333333332,-80.968699999999998,8/6/2014 11:16:00,0.2000000,31.3999996,7.8000002,36.5999985,5.0999999,0.8000000,29.7999992,7.9000001,36.4000015,5.3000002,S,,,,TH,X,,,,,,,100
1114,FKM14080104,0.9000000,24.732133333333334,-80.989216666666664,8/6/2014 11:45:00,0.2000000,31.7000008,7.9000001,36.0999985,6.3000002,0.9000000,31.5000000,7.9000001,36.0999985,5.5999999,M,,,,TH,X,,,,,,,100
1115,fkm14080105,0.6000000,24.726050000000001,-81.007583333333329,8/6/2014 12:20:00,0.2000000,32.0999985,8.1000004,37.0999985,8.1999998,1.1000000,31.7000008,8.1000004,37.0000000,8.0000000,M,,,,TH,X,,,,,,,100
1116,fkm14080106,0.7000000,24.715050000000002,-81.027966666666671,8/6/2014 12:58:00,0.2000000,31.0000000,7.9000001,37.7000008,6.5999999,0.7000000,31.0000000,7.9000001,37.7000008,6.0999999,S,,,,TH,X,,,,,,,100
1117,FKM14080107,0.6000000,24.715299999999999,-81.043816666666672,8/6/2014 13:37:00,0.2000000,32.9000015,8.1000004,36.2000008,6.6999998,0.6000000,32.7999992,8.1000004,36.2000008,6.9000001,M,,,,TH,X,,,,,,,100
1118,fkm14080108,0.4000000,24.706550000000000,-81.069166666666661,8/6/2014 14:13:00,0.2000000,33.4000015,7.9000001,35.9000015,5.5000000,0.4000000,33.2999992,7.9000001,35.9000015,5.0999999,M,,,,TH,9,HA,1,,,,,100
1119,fkm14080109,0.6000000,24.685900000000000,-81.092916666666667,8/6/2014 14:43:00,0.2000000,33.2000008,8.1000004,37.2000008,9.0000000,0.6000000,33.0999985,8.1000004,37.2999992,8.6000004,S,,,,TH,8,HA,2,,,,,100
1120,FKM14080110,0.8000000,24.687366666666666,-81.100833333333327,8/6/2014 15:11:00,0.2000000,33.9000015,8.1000004,36.7999992,6.3000002,0.8000000,33.9000015,8.1000004,36.7999992,6.4000001,M,,,,TH,X,,,,,,,100
1121,FKM14090109,0.5000000,24.688083333333335,-81.098483333333334,9/4/2014 15:39:00,0.5000000,31.6000004,8.0000000,32.7999992,7.8000002,,,,,,M,,,,TH,X,,,,,,,80
1122,fkm14090110,0.4000000,24.691533333333332,-81.113366666666664,9/4/2014 16:10:00,0.3000000,32.9000015,8.1999998,32.7000008,8.1999998,,,,,,M,,,,HA,X,,,,,,,100
1123,FKM14090104,0.8000000,24.732633333333332,-80.992916666666673,9/4/2014 13:02:00,0.2000000,30.7999992,8.1000004,31.7000008,7.5000000,0.8000000,30.7000008,8.1999998,33.2999992,7.0999999,S,,,,TH,X,,,,,,,90
1124,FKM14090103,0.8000000,24.744933333333332,-80.966733333333337,9/4/2014 12:24:00,0.2000000,29.7000008,8.0000000,32.9000015,5.6999998,0.8000000,29.7000008,8.0000000,32.7999992,5.4000001,S,,,,TH,X,,,,,,,100
1125,FKM14090107,0.8000000,24.716166666666666,-81.045150000000007,9/4/2014 14:39:00,0.2000000,31.3999996,8.1999998,33.0999985,8.1999998,0.8000000,31.2999992,8.1999998,33.0999985,8.3000002,M,,,,TH,X,,,,,,,100
1126,FKM14090108,0.5000000,24.703583333333334,-81.072183333333328,9/4/2014 15:08:00,0.3000000,31.2999992,8.1999998,33.4000015,7.5000000,,,,,,M,,,,TH,5,HA,5,,,,,80
1127,FKM14090106,0.7000000,24.713633333333334,-81.026849999999996,9/4/2014 14:15:00,0.2000000,30.6000004,8.0000000,33.7000008,6.3000002,0.7000000,30.6000004,8.1000004,33.7000008,6.4000001,S,,,,TH,X,,,,,,,100
1128,FKM14090105,0.5000000,24.723649999999999,-81.010183333333330,9/4/2014 13:45:00,0.2000000,31.5000000,8.0000000,32.9000015,5.4000001,0.5000000,31.2000008,8.0000000,32.9000015,5.0000000,S,,,,TH,5,SY,5,,,,,90
1129,FKM14090102,0.5000000,24.751666666666665,-80.962516666666673,9/4/2014 11:53:00,0.3000000,29.5000000,7.9000001,32.2999992,6.3000002,,,,,,S,,,,TH,X,,,,,,,100
1130,FKM14090101,0.8000000,24.762883333333335,-80.942133333333331,9/4/2014 11:20:00,0.2000000,29.2999992,7.8000002,33.2999992,4.8000002,0.8000000,29.2999992,7.8000002,33.4000015,4.8000002,S,,,,TH,X,,,,,,,100
1131,fkm14100101,1.0000000,24.763933333333334,-80.943683333333340,10/6/2014 9:40:00,0.2000000,27.2999992,7.8000002,35.7999992,4.0999999,0.8000000,27.5000000,7.9000001,35.9000015,4.3000002,S,,,,TH,X,,,,,,,80
1132,fkm14100102,0.8000000,24.754383333333333,-80.959483333333338,10/6/2014 10:23:00,0.2000000,27.2999992,7.9000001,35.7999992,5.8000002,0.8000000,27.2999992,7.9000001,35.7999992,5.6999998,M,,,,HA,X,,,,,,,100
1133,FKM14100103,0.8000000,24.747650000000000,-80.965199999999996,10/6/2014 10:50:00,0.2000000,28.5000000,7.9000001,35.9000015,5.8000002,0.8000000,28.5000000,8.1000004,35.7999992,5.5999999,S,,,,TH,X,,,,,,,75
1134,FKM14100104,0.8000000,24.732849999999999,-80.983383333333336,10/6/2014 11:20:00,0.2000000,28.7999992,8.0000000,35.7999992,6.0999999,0.8000000,28.7999992,8.0000000,35.7999992,5.9000001,S,,,,TH,9,HA,1,,,,,60
1135,FKM14100105,0.6000000,24.726283333333335,-81.007316666666668,10/6/2014 11:48:00,0.2000000,29.0000000,7.9000001,35.9000015,6.0000000,0.6000000,29.1000004,7.9000001,35.9000015,5.8000002,S,,,,TH,X,,,,,,,60
1136,FKM14100106,0.8000000,24.715750000000000,-81.032783333333327,10/6/2014 12:23:00,0.2000000,29.5000000,8.0000000,35.7999992,6.5999999,0.8000000,29.5000000,8.0000000,35.9000015,6.5999999,S,,,,TH,X,,,,,,,100
1137,FKM14100107,0.9000000,24.711099999999998,-81.043899999999994,10/6/2014 12:45:00,0.2000000,29.1000004,8.0000000,35.9000015,6.3000002,0.9000000,29.0000000,8.0000000,35.9000015,6.3000002,S,,,,TH,X,,,,,,,100
1138,FKM14100108,0.6000000,24.700766666666667,-81.074166666666670,10/6/2014 13:15:00,0.2000000,31.7000008,8.1999998,36.0999985,9.8000002,0.6000000,29.7999992,8.1999998,36.0999985,10.3000002,S,,,,TH,X,,,,,,,100
1139,fkm14100109,0.6000000,24.687416666666667,-81.094716666666670,10/6/2014 13:44:00,0.2000000,30.7999992,8.0000000,36.0000000,7.0000000,0.6000000,30.7999992,8.1000004,35.9000015,7.3000002,S,,,,TH,X,,,,,,,100
1140,FKM14100110,0.9000000,24.686833333333333,-81.101883333333333,10/6/2014 14:05:00,0.2000000,30.2000008,8.1000004,35.9000015,7.6999998,0.9000000,30.2000008,8.1000004,35.9000015,7.0999999,M,,,,TH,X,,,,,,,100
1141,FKM14110101,1.0000000,24.763583333333333,-80.944016666666670,11/7/2014 9:43:00,0.2000000,24.3999996,7.9000001,34.7999992,5.5000000,1.0000000,24.3999996,7.9000001,34.9000015,5.5999999,S,,,,TH,8,HA,2,,,,,80
1142,FKM14110102,0.8000000,24.754966666666668,-80.958399999999997,11/7/2014 10:05:00,0.2000000,24.7999992,8.0000000,34.9000015,7.6999998,0.8000000,24.7000008,8.1000004,34.9000015,7.1999998,S,,,,HA,X,,,,,,,100
1143,FKM14110103,0.8000000,24.737566666666666,-80.985100000000003,11/7/2014 10:37:00,0.2000000,24.3999996,7.9000001,35.2000008,6.5000000,0.8000000,24.3999996,8.0000000,35.2000008,6.3000002,S,,,,TH,X,,,,,,,80
1144,FKM14110104,0.8000000,24.730250000000002,-80.999766666666673,11/7/2014 11:09:00,0.2000000,24.7999992,7.9000001,35.2000008,6.0000000,0.8000000,24.7999992,8.0000000,35.2000008,6.0999999,S,,,,TH,4,HA,6,,,,,100
1145,FKM14110105,0.7000000,24.728283333333334,-81.002983333333333,11/7/2014 11:45:00,0.2000000,25.0000000,8.0000000,35.0999985,6.8000002,0.7000000,24.8999996,8.0000000,35.0999985,6.6999998,S,,,,TH,2,HA,8,,,,,100
1146,FKM14110106,0.6000000,24.714033333333333,-81.027316666666664,11/7/2014 12:22:00,0.2000000,25.2999992,8.0000000,34.9000015,6.8000002,0.6000000,25.2999992,8.0000000,34.9000015,6.5000000,S,,,,TH,X,,,,,,,80
1147,FKM14110107,0.8000000,24.714533333333332,-81.046416666666673,11/7/2014 12:55:00,0.2000000,25.5000000,8.0000000,35.0999985,7.5999999,0.8000000,25.5000000,8.1000004,35.0999985,7.1999998,M,,,,TH,X,,,,,,,100
1148,FKM14110108,0.9000000,24.703700000000001,-81.071716666666660,11/7/2014 13:19:00,0.2000000,25.8999996,8.1999998,35.2000008,10.8999996,0.9000000,25.8999996,8.1999998,35.2000008,10.8000002,M,,,,TH,X,,,,,,,80
1149,FKM14110109,0.6000000,24.686783333333334,-81.090983333333327,11/7/2014 13:49:00,0.2000000,26.5000000,8.1000004,34.7999992,7.5999999,0.6000000,26.5000000,8.1000004,34.7999992,7.9000001,S,,,,TH,X,,,,,,,80
1150,FKM14110110,0.8000000,24.688350000000000,-81.111616666666663,11/7/2014 14:15:00,0.2000000,25.6000004,8.0000000,35.2999992,7.3000002,0.8000000,25.6000004,8.1000004,35.2000008,7.5000000,M,,,,TH,X,,,,,,,100
1151,FKM14120101,0.7000000,24.762550000000001,-80.946466666666666,12/8/2014 9:29:00,0.2000000,22.2999992,7.6999998,36.7999992,5.8000002,0.7000000,22.2999992,7.8000002,36.7999992,5.9000001,S,,,,TH,X,,,,,,,70
1152,FKM14120102,0.7000000,24.759100000000000,-80.952816666666664,12/8/2014 9:53:00,0.2000000,22.2999992,7.9000001,36.7999992,6.9000001,0.7000000,22.2999992,8.0000000,36.7000008,7.0999999,S,,,,HA,X,,,,,,,100
1153,FKM14120103,0.6000000,24.744633333333333,-80.969683333333336,12/8/2014 10:28:00,0.2000000,23.0000000,7.9000001,36.7000008,6.9000001,0.6000000,23.0000000,8.0000000,36.7000008,7.0999999,S,,,,TH,X,,,,,,,70
1154,FKM14120104,0.7000000,24.730250000000002,-80.999366666666660,12/8/2014 10:56:00,0.2000000,23.1000004,7.9000001,36.7000008,6.3000002,0.7000000,23.0000000,7.9000001,36.7000008,6.4000001,S,,,,HA,X,,,,,,,80
1155,FKM14120105,0.7000000,24.727466666666668,-81.005133333333333,12/8/2014 11:19:00,0.2000000,23.1000004,8.0000000,36.7999992,7.4000001,0.7000000,23.2000008,8.0000000,36.7999992,7.6999998,S,,,,HA,X,,,,,,,80
1156,FKM14120106,0.9000000,24.712949999999999,-81.031833333333338,12/8/2014 11:55:00,0.2000000,23.6000004,8.0000000,36.9000015,6.6999998,0.9000000,23.7000008,8.0000000,36.9000015,6.8000002,S,,,,TH,X,,,,,,,
1157,FKM14120107,0.8000000,24.717866666666666,-81.042666666666662,12/8/2014 12:34:00,0.2000000,23.2000008,8.0000000,37.0000000,6.5999999,0.8000000,23.2000008,8.0000000,37.0000000,6.5999999,M,,,,TH,X,,,,,,,
1158,FKM14120108,0.3000000,24.704350000000002,-81.072100000000006,12/8/2014 13:01:00,0.2000000,23.8999996,8.1999998,37.0999985,8.1000004,,,,,,M,,,,TH,3,HA,7,,,,,100
1159,FKM14120109,0.8000000,24.687483333333333,-81.095766666666663,12/8/2014 13:41:00,0.2000000,24.3999996,8.0000000,36.7999992,7.1999998,0.8000000,24.3999996,8.0000000,36.7999992,7.5999999,M,,,,TH,X,,,,,,,100
1160,FKM14120110,0.8000000,24.687166666666666,-81.100433333333328,12/8/2014 14:06:00,0.2000000,23.8999996,8.1000004,36.7999992,7.0999999,0.8000000,23.8999996,8.1000004,36.7999992,7.1999998,S,,,,TH,X,,,,,,,90
1161,FKM15010101,0.6000000,24.761283333333335,-80.947733333333332,1/14/2015 10:17:00,0.2000000,24.2000008,7.6999998,36.2000008,4.6999998,0.6000000,24.2000008,7.8000002,36.2000008,5.0999999,S,,,,TH,X,,,,,,,90
1162,fkm15010102,0.7000000,24.753900000000002,-80.959183333333328,1/14/2015 10:42:00,0.2000000,24.3999996,7.8000002,36.2000008,3.7000000,0.7000000,24.2999992,7.8000002,36.2000008,4.1999998,S,,,,TH,X,,,,,,,100
1163,FKM15010103,0.8000000,24.743283333333334,-80.970533333333336,1/14/2015 11:06:00,0.2000000,24.2999992,7.9000001,36.2999992,4.5999999,0.8000000,24.2999992,7.9000001,36.2999992,5.1999998,S,,,,TH,8,AC,2,,,,,70
1164,FKM15010104,0.6000000,24.731000000000002,-80.996966666666665,1/14/2015 11:38:00,0.2000000,24.3999996,7.8000002,36.0000000,4.3000002,0.6000000,24.3999996,7.9000001,36.0000000,4.5999999,S,,,,TH,X,,,,,,,100
1165,FKM15010105,0.6000000,24.729066666666668,-81.001483333333340,1/14/2015 12:03:00,0.2000000,24.2000008,7.9000001,36.0999985,4.9000001,0.6000000,24.2999992,7.9000001,36.0999985,5.1999998,S,,,,HA,X,,,,,,,100
1166,FKM15010106,0.8000000,24.713100000000001,-81.029766666666660,1/14/2015 12:30:00,0.2000000,24.1000004,8.0000000,34.7999992,5.6999998,0.8000000,24.2000008,8.0000000,34.7999992,6.0000000,S,,,,TH,X,,,,,,,100
1167,FKM15010107,0.8000000,24.716533333333334,-81.045933333333338,1/14/2015 12:56:00,0.2000000,24.3999996,7.9000001,35.4000015,5.4000001,0.8000000,24.3999996,8.0000000,35.4000015,5.5000000,M,,,,TH,9,HA,1,,,,,100
1168,FKM15010108,0.6000000,24.702750000000002,-81.072699999999998,1/14/2015 13:24:00,0.2000000,24.6000004,8.0000000,35.9000015,5.4000001,0.6000000,24.6000004,8.0000000,35.9000015,5.8000002,S,,,,TH,X,,,,,,,90
1169,FKM15010109,0.8000000,24.686499999999999,-81.092250000000007,1/14/2015 13:52:00,0.2000000,24.3999996,8.0000000,35.9000015,5.0999999,0.8000000,24.3999996,8.0000000,35.9000015,5.5999999,S,,,,TH,X,,,,,,,75
1170,FKM15010110,0.8000000,24.688150000000000,-81.106866666666662,1/14/2015 14:24:00,0.2000000,24.8999996,8.0000000,35.0999985,5.6999998,0.8000000,24.8999996,8.0000000,35.0999985,6.1999998,M,,,,TH,X,,,,,,,80
1171,fkm15020101,0.7000000,24.760449999999999,-80.949366666666663,2/12/2015 9:53:00,0.2000000,19.0000000,7.9000001,37.0999985,7.4000001,0.7000000,19.0000000,7.9000001,37.0999985,7.4000001,S,,,,TH,X,,,,,,,100
1172,fkm15020102,0.3000000,24.754583333333333,-80.958799999999997,2/12/2015 10:10:00,0.3000000,19.5000000,8.0000000,36.7000008,7.5999999,,,,,,M,,,,HA,X,,,,,,,90
1173,fkm15020103,0.6000000,24.744033333333334,-80.969449999999995,3/1/2015 10:32:00,0.2000000,20.0000000,8.1000004,36.9000015,7.1999998,0.6000000,20.0000000,8.1000004,36.9000015,7.3000002,S,,,,TH,X,,,,,,,85
1174,fkm15020104,0.7000000,24.729766666666666,-80.999849999999995,2/12/2015 10:57:00,0.2000000,19.7999992,8.0000000,36.7000008,6.9000001,0.7000000,19.7999992,8.0000000,36.7000008,7.0999999,S,,,,TH,X,,,,,,,90
1175,fkm15020105,0.7000000,24.727599999999999,-81.004583333333329,2/12/2015 11:15:00,0.2000000,20.2000008,8.0000000,36.5999985,7.8000002,0.7000000,20.2000008,8.0000000,36.5999985,7.6999998,S,,,,TH,X,,,,,,,100
1176,fkm15020106,0.7000000,24.714950000000002,-81.028183333333331,2/12/2015 11:40:00,0.2000000,20.7999992,8.0000000,36.5999985,7.3000002,0.7000000,20.8999996,8.0000000,36.2999992,7.4000001,S,,,,TH,X,,,,,,,50
1177,fkm15020107,0.8000000,24.716600000000000,-81.048900000000003,2/12/2015 12:10:00,0.2000000,19.7000008,8.0000000,36.7000008,7.8000002,0.8000000,19.7000008,8.1000004,36.7000008,7.6999998,M,,,,TH,X,,,,,,,70
1178,fkm15030105,0.7000000,24.732733333333332,-80.992866666666671,3/6/2015 11:30:00,0.2000000,25.8999996,8.1000004,38.2000008,6.0999999,0.7000000,25.8999996,8.1000004,38.2000008,6.1999998,S,,,,TH,X,,,,,,,100
1179,fkm15030106,0.6000000,24.713166666666666,-81.029383333333328,3/6/2015 12:00:00,0.2000000,26.5000000,8.1000004,38.0000000,6.6999998,0.6000000,20.5000000,8.1000004,38.0000000,6.5999999,S,,,,TH,X,,,,,,,60
1180,fkm15030107,0.5000000,24.714416666666665,-81.037833333333339,3/6/2015 12:24:00,0.2000000,27.0000000,8.1999998,38.7000008,7.5999999,0.5000000,27.0000000,8.1999998,38.0999985,7.4000001,M,,,,TH,X,,,,,,,100
1181,fkm15030108,0.6000000,24.705266666666667,-81.071449999999999,3/6/2015 13:01:00,0.2000000,28.7999992,8.3999996,38.2999992,9.1000004,0.6000000,28.8999996,8.3999996,38.2999992,10.3999996,M,,,,TH,2,SY,8,,,,,90
1182,fkm15030109,0.5000000,24.686399999999999,-81.093233333333330,3/6/2015 13:30:00,0.2000000,28.7999992,8.1999998,38.2000008,8.3000002,0.5000000,28.7999992,8.1999998,38.2000008,8.6000004,S,,,,TH,X,,,,,,,100
1183,fkm15030110,0.6000000,24.691466666666667,-81.113683333333327,3/6/2015 13:50:00,0.2000000,28.2000008,8.1000004,38.5999985,7.9000001,0.6000000,27.8999996,8.1000004,38.2000008,8.1000004,M,,,,TH,X,,,,,,,100
1184,fkm15020108,0.8000000,24.704533333333334,-81.072166666666661,2/12/2015 12:39:00,0.2000000,20.3999996,8.1000004,36.9000015,8.1000004,0.8000000,20.3999996,8.1000004,36.9000015,8.3000002,M,,,,TH,8,HA,2,,,,,100
1185,fkm15020109,0.8000000,24.688983333333333,-81.093366666666668,2/12/2015 13:08:00,0.2000000,21.7999992,8.0000000,36.7999992,7.3000002,0.8000000,21.7999992,8.0000000,36.7999992,7.5999999,M,,,,TH,X,,,,,,,70
1186,fkm15020110,0.6000000,24.691350000000000,-81.113016666666667,2/12/2015 13:50:00,0.2000000,21.3999996,8.1000004,36.5999985,9.1999998,0.6000000,21.5000000,8.1000004,36.5999985,9.3999996,M,,,,HA,X,,,,,,,90
1187,fkm15030101,0.6000000,24.761700000000001,-80.947599999999994,3/6/2015 9:33:00,0.2000000,25.7000008,7.8000002,38.2999992,6.0000000,0.6000000,25.7999992,7.9000001,38.2999992,5.9000001,S,,,,TH,5,HA,5,,,,,60
1188,fkm15030102,0.6000000,24.750466666666668,-80.963266666666669,3/6/2015 10:03:00,0.2000000,26.0000000,7.9000001,38.4000015,6.0000000,0.6000000,26.0000000,8.0000000,38.4000015,5.8000002,S,,,,TH,X,,,,,,,90
1189,fkm15030103,0.8000000,24.746766666666666,-80.965000000000003,3/6/2015 10:22:00,0.2000000,26.2999992,8.1000004,38.4000015,6.1999998,0.8000000,26.2999992,8.1000004,38.4000015,6.3000002,S,,,,TH,8,AC,2,,,,,90
1190,fkm15030104,0.8000000,24.733533333333334,-80.989983333333328,3/6/2015 11:08:00,0.2000000,25.7999992,7.9000001,38.4000015,3.8000000,0.8000000,25.7999992,7.9000001,38.4000015,3.8000000,M,,,,TH,X,,,,,,,100
1191,FKM15040101,0.8000000,24.763000000000002,-80.947500000000005,4/20/2015 10:02:00,0.2000000,28.5000000,7.8000002,39.2999992,3.8000000,0.8000000,28.5000000,7.9000001,39.2000008,3.5999999,M,,,,HA,X,,,,,,,80
1192,FKM15040102,0.8000000,24.753083333333333,-80.961533333333335,4/20/2015 10:35:00,0.2000000,29.2999992,8.1000004,39.2000008,4.6999998,0.8000000,29.1000004,8.1000004,39.2000008,4.8000002,M,,,,HA,X,,,,,,,100
